timestamp,protocol,src_ip,src_port,dst_ip,dst_port,length,flags,ttl,detail
2026-04-24T16:55:38.003,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.003,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.003,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.003,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.004,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.004,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.005,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.005,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.005,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.005,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.006,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.006,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.006,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.007,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.007,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.007,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.008,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.008,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.008,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.008,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.009,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.009,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.009,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.009,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.010,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.010,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.010,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.011,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.011,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.012,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.012,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.012,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.013,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.013,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.013,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.014,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.014,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.014,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.015,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.015,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.015,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.016,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.016,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.016,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.017,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.017,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.017,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.018,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.018,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.018,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.019,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.019,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.020,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.020,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.020,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.021,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.021,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.021,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.022,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.022,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.022,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.023,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.023,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.023,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.024,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.024,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.024,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.025,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.025,TCP,192.168.57.1,55583,192.168.57.129,22,66,A,128,
2026-04-24T16:55:38.025,TCP,192.168.57.1,55583,192.168.57.129,22,246,PA,128,
2026-04-24T16:55:38.026,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.026,TCP,192.168.57.129,22,192.168.57.1,55583,262,PA,64,
2026-04-24T16:55:38.027,TCP,192.168.57.129,22,192.168.57.1,55583,230,PA,64,
2026-04-24T16:55:38.027,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.027,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.028,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.028,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.028,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.029,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.029,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.029,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.030,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.031,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.031,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.031,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.032,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.032,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.033,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.033,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.034,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.034,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.034,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.035,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.035,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.035,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.036,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.036,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.036,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.037,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.037,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.037,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.038,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.038,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.038,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.039,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.039,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.039,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.040,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.040,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.040,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.041,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.041,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.041,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.042,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.042,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.042,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.043,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.043,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.043,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.044,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.044,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.044,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.045,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.045,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.045,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.046,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.046,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.047,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.047,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.047,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.048,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.048,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.048,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.049,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.049,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.050,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.050,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.050,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.050,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.051,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.051,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.052,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.052,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.052,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.053,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.053,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.053,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.054,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.054,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.054,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.054,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.055,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.055,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.055,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.056,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.056,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.056,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.057,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.057,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.057,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.058,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.058,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.058,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.059,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.059,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.059,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.060,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.060,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.060,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.061,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.061,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.061,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.062,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.062,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.062,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.062,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.063,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.064,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.064,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.064,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.065,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.065,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.065,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.066,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.066,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.066,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.067,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.067,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.067,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.068,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.068,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.068,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.069,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.069,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.070,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.070,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.070,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.071,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.071,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.071,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.072,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.072,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.072,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.073,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.073,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.073,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.074,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.074,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.074,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.075,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.075,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.075,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.076,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.076,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.077,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.077,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.077,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.078,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.078,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.078,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.078,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.079,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.080,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.080,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.081,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.081,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.081,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.082,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.082,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.082,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.083,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.083,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.084,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.084,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.084,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.085,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.085,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.085,TCP,192.168.57.1,55583,192.168.57.129,22,150,PA,128,
2026-04-24T16:55:38.085,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.086,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.086,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.086,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.087,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.087,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.087,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.088,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.088,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.088,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.089,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.089,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.089,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.090,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.090,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.090,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.091,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.091,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.091,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.092,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.092,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.092,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.093,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.093,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:38.093,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.094,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.094,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.094,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.095,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.095,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.095,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.096,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.096,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:38.097,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.097,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.097,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.098,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.098,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.098,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.099,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.099,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.099,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.100,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.100,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.100,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.101,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.101,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.101,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.102,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.102,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.102,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.103,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.103,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.103,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
